make,model,year,risk_level,analytics_exact_rows,analytics_model_rows,open_ev_exact_rows,source_count,sources,missing_reference_specs,reasons
Lotus,Eletre,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Lotus,Eletre,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Lotus,Eletre R,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Lotus,Eletre S,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Lotus,Emeya,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Lotus,Emeya,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Lotus,Emeya,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Lotus,Emeya R,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Lotus,Emeya S,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Lucid,Air,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Lucid,Air,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Lucid,Air,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Lucid,Air Grand Touring,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Lucid,Air Pure RWD,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,torque_nm,no analytics training rows for this make/model; only one dataset source; missing planner reference field: torque_nm; not supported by analytics base or Open EV merge path
Lucid,Air Touring,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,torque_nm,no analytics training rows for this make/model; only one dataset source; missing planner reference field: torque_nm; not supported by analytics base or Open EV merge path
Lucid,Gravity,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Lynk&Co,02,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
M-Hero,917,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
M-Hero,917,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
M-Hero,917,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
MG,4 Electric 51 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,4 Electric 64 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,4 Electric 77 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,4 Electric XPOWER,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,5 Electric Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,5 Electric Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,Cyberster GT,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,Cyberster Trophy,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,S5  EV 49 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,S5  EV 64 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,ZS EV Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG,ZS EV Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
MG Motor,Cyberster,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
MG Motor,MG4,2023,high,0,0,5,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
MG Motor,MG4,2024,high,0,0,5,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
MG Motor,MG4,2025,high,0,0,5,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
MG Motor,S5,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Maserati,GranCabrio Folgore,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Maserati,GranCabrio Folgore,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Maserati,GranTurismo Folgore,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Maserati,GranTurismo Folgore,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Maserati,Grecale Folgore,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Maserati,Grecale Folgore,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Maserati,MC20 Folgore,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Maxus,MIFA 9,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mazda,6e 68.8 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mazda,6e Long Range 80 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
McLaren,Artura,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, maxChargingPower_kW",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
McLaren,Artura,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, maxChargingPower_kW",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
McLaren,Artura,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, maxChargingPower_kW",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Mercedes-Benz,CLA 250+,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,CLA 350 4MATIC,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,CLA EV,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQA,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQA,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQA,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQA 250,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQA 250+,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQA 300 4MATIC,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQA 350 4MATIC,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQB,2023,high,0,0,6,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQB,2024,high,0,0,6,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQB,2025,high,0,0,6,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQB 250+,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQB 300 4MATIC,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQB 350 4MATIC,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQE,2023,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQE,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQE,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQE 300,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQE 350 4MATIC,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQE 350+,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQE 500 4MATIC,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQE AMG 43 4MATIC,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQE AMG 53 4MATIC+,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQE SUV,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQE SUV,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
